date,site,EPTFUS,LASBOR,LASCIN,LASNOC,NYCHUM,PERSUB,TADBRA,noid,temp,humidity,pressure,wind,temp_max,temp_min,wind_direct,rain,night_span,weekday,year,month,day,season,julian,julian1,complete,month1,year1,year2,total_raw,EPTFUS_raw,LASBOR_raw,LASCIN_raw,LASNOC_raw,NYCHUM_raw,PERSUB_raw,TADBRA_raw,noid_raw,id_raw,total1_raw,total1_sd,EPTFUS_sd,LASBOR_sd,LASCIN_sd,LASNOC_sd,NYCHUM_sd,PERSUB_sd,TADBRA_sd,time
2020-01-25,Reccontrol,0,0,0,0,0,0,1,0,7.222222222,72,98.03092921,14.08,12.77777778,1.111111111,280,0.0762,13.78333333,Saturday,2020,1,25,Winter,25,25,yes,Jan,2020,2019,1,0,0,0,0,0,0,1,0,1,1,0.072551391,0,0,0,0,0,0,0.072551391,Winter-2019
2020-01-26,Reccontrol,0.076923077,0,0.230769231,0,0,0,0,0.692307692,3.888888889,63,98.23410212,11.2,10,-2.222222222,300,0,13.75,Sunday,2020,1,26,Winter,26,26,yes,Jan,2020,2019,13,1,0,3,0,0,0,0,9,4,13,0.945454545,0.072727273,0,0.218181818,0,0,0,0,Winter-2019
2020-01-27,Reccontrol,0,0,0,0,0,0,0.5,0.5,5,79,97.8954806,7.52,9.444444444,0.555555556,300,0.0508,13.71666667,Monday,2020,1,27,Winter,27,27,yes,Jan,2020,2019,2,0,0,0,0,0,0,1,1,1,2,0.145808019,0,0,0,0,0,0,0.07290401,Winter-2019
2020-01-28,Reccontrol,0,0.25,0,0,0,0,0,0.75,6.111111111,60,98.20023997,6.88,10.55555556,1.666666667,10,0,13.7,Tuesday,2020,1,28,Winter,28,28,yes,Jan,2020,2019,4,0,1,0,0,0,0,0,3,1,4,0.291970803,0,0.072992701,0,0,0,0,0,Winter-2019
2020-01-29,Reccontrol,0,0,0.333333333,0,0,0,0.5,0.166666667,3.333333333,64,98.53886149,6.88,8.888888889,-2.222222222,60,0,13.66666667,Wednesday,2020,1,29,Winter,29,29,yes,Jan,2020,2019,6,0,0,2,0,0,0,3,1,5,6,0.43902439,0,0,0.146341463,0,0,0,0.219512195,Winter-2019
2020-01-30,Reccontrol,0.75,0,0,0.25,0,0,0,0,5.555555556,64,98.91134515,9.44,9.444444444,1.111111111,60,0,13.63333333,Thursday,2020,1,30,Winter,30,30,yes,Jan,2020,2019,4,3,0,0,1,0,0,0,0,4,4,0.293398533,0.2200489,0,0,0.073349633,0,0,0,Winter-2019
2021-01-01,Reccontrol,0,0,0.166666667,0.166666667,0.166666667,0,0,0.5,6.666666667,0,99.18224237,18.72,10.55555556,2.222222222,270s,0.762,14.25,Friday,2021,1,1,Winter,1,1,yes,Jan,2021,2020,6,0,0,1,1,1,0,0,3,3,6,0.421052632,0,0,0.070175439,0.070175439,0.070175439,0,0,Winter-2020
2021-01-02,Reccontrol,1,0,0,0,0,0,0,0,6.666666667,0,98.36955073,7.68,10.55555556,2.222222222,250,0.2286,14.23333333,Saturday,2021,1,2,Winter,2,2,yes,Jan,2021,2020,1,1,0,0,0,0,0,0,0,1,1,0.070257611,0.070257611,0,0,0,0,0,0,Winter-2020
2021-01-04,Reccontrol,0.857142857,0,0,0,0,0,0,0.142857143,5.555555556,0,98.36955073,5.6,10.55555556,0,290,0,14.2,Monday,2021,1,4,Winter,4,4,yes,Jan,2021,2020,7,6,0,0,0,0,0,0,1,6,7,0.492957746,0.422535211,0,0,0,0,0,0,Winter-2020
2021-01-05,Reccontrol,0.333333333,0,0.333333333,0,0,0,0,0.333333333,5,0,98.09865351,4.8,11.11111111,-1.666666667,320,0,14.18333333,Tuesday,2021,1,5,Winter,5,5,yes,Jan,2021,2020,3,1,0,1,0,0,0,0,1,2,3,0.211515864,0.070505288,0,0.070505288,0,0,0,0,Winter-2020
2017-01-04,Recwet,0,0,0.333333333,0,0,0,0,0.666666667,8.333333333,64,97.48913478,17.28,13.88888889,2.222222222,320,0,14.2,Wednesday,2017,1,4,Winter,4,4,yes,Jan,2017,2016,3,0,0,1,0,0,0,0,2,1,3,0.211267606,0,0,0.070422535,0,0,0,0,Winter-2016
2017-01-06,Recwet,0,0,0.333333333,0,0,0,0,0.666666667,0.555555556,68,98.33568857,11.84,3.888888889,-3.333333333,40,0.4064,14.18333333,Friday,2017,1,6,Winter,6,6,yes,Jan,2017,2016,3,0,0,1,0,0,0,0,2,1,3,0.211515864,0,0,0.070505288,0,0,0,0,Winter-2016
2017-01-10,Recwet,0,1,0,0,0,0,0,0,0,59,99.89334755,9.6,6.111111111,-6.111111111,220,0,14.11666667,Tuesday,2017,1,10,Winter,10,10,yes,Jan,2017,2016,1,0,1,0,0,0,0,0,0,1,1,0.070838253,0,0.070838253,0,0,0,0,0,Winter-2016
2017-01-12,Recwet,0.256410256,0,0.128205128,0.192307692,0,0,0,0.423076923,13.33333333,80,99.28382882,17.92,20.55555556,6.111111111,230,0,14.08333333,Thursday,2017,1,12,Winter,12,12,yes,Jan,2017,2016,78,20,0,10,15,0,0,0,33,45,78,5.53846154,1.420118344,0,0.710059172,1.065088758,0,0,0,Winter-2016
2017-01-13,Recwet,0.157894737,0.105263158,0.105263158,0.105263158,0,0,0.105263158,0.421052632,17.22222222,77,99.65631249,10.88,23.33333333,11.11111111,50,0,14.06666667,Friday,2017,1,13,Winter,13,13,yes,Jan,2017,2016,19,3,2,2,2,0,0,2,8,11,19,1.3507109,0.213270142,0.142180095,0.142180095,0.142180095,0,0,0.142180095,Winter-2016
2017-01-14,Recwet,0,0,0.857142857,0,0,0,0,0.142857143,9.444444444,70,99.92720971,13.28,13.88888889,5,40,0,14.03333333,Saturday,2017,1,14,Winter,14,14,yes,Jan,2017,2016,7,0,0,6,0,0,0,0,1,6,7,0.498812352,0,0,0.427553444,0,0,0,0,Winter-2016
2017-01-16,Recwet,0,0.333333333,0.333333333,0,0.333333333,0,0,0,10,80,99.52086388,8,12.22222222,7.222222222,100,0,14,Monday,2017,1,16,Winter,16,16,yes,Jan,2017,2016,3,0,1,1,0,1,0,0,0,3,3,0.214285714,0,0.071428571,0.071428571,0,0.071428571,0,0,Winter-2016
2017-01-18,Recwet,0.571428571,0,0.142857143,0,0,0,0,0.285714286,12.77777778,62,98.30182642,15.36,19.44444444,6.111111111,300,0,13.95,Wednesday,2017,1,18,Winter,18,18,yes,Jan,2017,2016,7,4,0,1,0,0,0,0,2,5,7,0.501792115,0.286738351,0,0.071684588,0,0,0,0,Winter-2016
2017-01-19,Recwet,0,0,0.836653386,0,0,0,0.083665339,0.079681275,9.444444444,67,98.50499933,3.84,16.66666667,2.222222222,250,0,13.93333333,Thursday,2017,1,19,Winter,19,19,yes,Jan,2017,2016,251,0,0,210,0,0,0,21,20,231,251,18.01435407,0,0,15.07177034,0,0,0,1.507177034,Winter-2016
2017-01-20,Recwet,0,0.066666667,0.866666667,0,0,0,0,0.066666667,10.55555556,93,97.99706706,5.12,12.77777778,8.333333333,320,0.8636,13.9,Friday,2017,1,20,Winter,20,20,yes,Jan,2017,2016,15,0,1,13,0,0,0,0,1,14,15,1.079136691,0,0.071942446,0.935251799,0,0,0,0,Winter-2016
2017-01-21,Recwet,0,0,0,0,0,0,0,1,11.66666667,100,97.8277563,6.08,12.77777778,10.55555556,40,2.7686,13.88333333,Saturday,2017,1,21,Winter,21,21,yes,Jan,2017,2016,1,0,0,0,0,0,0,0,1,0,1,0.072028812,0,0,0,0,0,0,0,Winter-2016
2017-01-22,Recwet,0,0,0,0,0,0,0,1,11.66666667,100,97.01506466,12.64,12.22222222,10.55555556,110,1.3208,13.85,Sunday,2017,1,22,Winter,22,22,yes,Jan,2017,2016,1,0,0,0,0,0,0,0,1,0,1,0.072202166,0,0,0,0,0,0,0,Winter-2016
2017-01-23,Recwet,0,0,1,0,0,0,0,0,9.444444444,94,95.99920011,17.44,12.77777778,5.555555556,70,2.2606,13.83333333,Monday,2017,1,23,Winter,23,23,yes,Jan,2017,2016,1,0,0,1,0,0,0,0,0,1,1,0.072289157,0,0,0.072289157,0,0,0,0,Winter-2016
2017-01-24,Recwet,1,0,0,0,0,0,0,0,9.444444444,73,97.08278896,16.8,15,3.888888889,300,0.0254,13.8,Tuesday,2017,1,24,Winter,24,24,yes,Jan,2017,2016,1,1,0,0,0,0,0,0,0,1,1,0.072463768,0.072463768,0,0,0,0,0,0,Winter-2016
2017-01-25,Recwet,0.26,0,0.17,0.09,0,0,0.09,0.39,11.11111111,58,97.62458339,12.96,20.55555556,1.111111111,210,0,13.78333333,Wednesday,2017,1,25,Winter,25,25,yes,Jan,2017,2016,100,26,0,17,9,0,0,9,39,61,100,7.255139059,1.886336155,0,1.23337364,0.652962515,0,0,0.652962515,Winter-2016
2017-01-26,Recwet,0,0,0.333333333,0,0,0,0,0.666666667,10,53,97.38754833,26.08,17.77777778,2.222222222,290,0.0254,13.75,Thursday,2017,1,26,Winter,26,26,yes,Jan,2017,2016,3,0,0,1,0,0,0,0,2,1,3,0.218181818,0,0,0.072727273,0,0,0,0,Winter-2016
2017-01-30,Recwet,0,0,1,0,0,0,0,0,2.222222222,44,98.09865351,16,6.666666667,-2.222222222,300,0,13.63333333,Monday,2017,1,30,Winter,30,30,yes,Jan,2017,2016,1,0,0,1,0,0,0,0,0,1,1,0.073349633,0,0,0.073349633,0,0,0,0,Winter-2016
2017-01-31,Recwet,0.022900763,0,0.812977099,0,0,0,0,0.164122137,8.333333333,43,98.09865351,18.56,18.33333333,-2.222222222,240,0,13.61666667,Tuesday,2017,1,31,Winter,31,31,yes,Jan,2017,2016,262,6,0,213,0,0,0,0,43,219,262,19.24112607,0.440636475,0,15.64259486,0,0,0,0,Winter-2016
2018-01-01,Recwet,0,0,1,0,0,0,0,0,-6.666666667,42,99.7917611,11.36,-2.777777778,-10.55555556,320,0,14.25,Monday,2018,1,1,Winter,1,1,yes,Jan,2018,2017,1,0,0,1,0,0,0,0,0,1,1,0.070175439,0,0,0.070175439,0,0,0,0,Winter-2017
2018-01-02,Recwet,0.5,0,0,0.125,0,0,0,0.375,-6.666666667,44,99.96107186,4.16,-0.555555556,-13.33333333,30,0,14.23333333,Tuesday,2018,1,2,Winter,2,2,yes,Jan,2018,2017,16,8,0,0,2,0,0,0,6,10,16,1.12412178,0.56206089,0,0,0.140515223,0,0,0,Winter-2017
2018-01-06,Recwet,1,0,0,0,0,0,0,0,-8.333333333,40,99.69017464,12.16,-3.333333333,-13.33333333,330,0,14.18333333,Saturday,2018,1,6,Winter,6,6,yes,Jan,2018,2017,4,4,0,0,0,0,0,0,0,4,4,0.282021152,0.282021152,0,0,0,0,0,0,Winter-2017
2018-01-07,Recwet,0,0,0,0.35,0.05,0,0,0.6,-8.333333333,42,100.1303826,7.68,-2.222222222,-14.44444444,200,0,14.16666667,Sunday,2018,1,7,Winter,7,7,yes,Jan,2018,2017,20,0,0,0,7,1,0,0,12,8,20,1.411764706,0,0,0,0.494117647,0.070588235,0,0,Winter-2017
2018-01-08,Recwet,0,0,0,0.166666667,0,0,0,0.833333333,-0.555555556,54,99.31769097,12.32,6.111111111,-7.777777778,170,0.0254,14.15,Monday,2018,1,8,Winter,8,8,yes,Jan,2018,2017,6,0,0,0,1,0,0,0,5,1,6,0.424028269,0,0,0,0.070671378,0,0,0,Winter-2017
2018-01-09,Recwet,0.567567568,0,0.054054054,0.081081081,0,0,0,0.297297297,8.888888889,71,99.08065591,5.28,17.77777778,-0.555555556,300,0,14.13333333,Tuesday,2018,1,9,Winter,9,9,yes,Jan,2018,2017,37,21,0,2,3,0,0,0,11,26,37,2.617924529,1.485849057,0,0.141509434,0.212264151,0,0,0,Winter-2017
2018-01-10,Recwet,0.4,0,0,0,0,0,0.4,0.2,8.888888889,63,99.48700173,8,12.22222222,5.555555556,50,0,14.11666667,Wednesday,2018,1,10,Winter,10,10,yes,Jan,2018,2017,10,4,0,0,0,0,0,4,2,8,10,0.708382526,0.283353011,0,0,0,0,0,0.283353011,Winter-2017
2018-01-11,Recwet,0.133333333,0.133333333,0.133333333,0.133333333,0.1,0,0,0.366666667,11.11111111,92,99.14838022,12.48,17.22222222,4.444444444,170,0.2286,14.1,Thursday,2018,1,11,Winter,11,11,yes,Jan,2018,2017,30,4,4,4,4,3,0,0,11,19,30,2.127659574,0.283687943,0.283687943,0.283687943,0.283687943,0.212765957,0,0,Winter-2017
2018-01-12,Recwet,0.090909091,0,0.090909091,0,0,0,0,0.818181818,16.66666667,97,97.65844554,18.88,20.55555556,12.22222222,270,3.1496,14.08333333,Friday,2018,1,12,Winter,12,12,yes,Jan,2018,2017,11,1,0,1,0,0,0,0,9,2,11,0.781065089,0.071005917,0,0.071005917,0,0,0,0,Winter-2017
2018-01-13,Recwet,1,0,0,0,0,0,0,0,3.888888889,57,98.16637782,19.36,12.77777778,-5,310,0,14.06666667,Saturday,2018,1,13,Winter,13,13,yes,Jan,2018,2017,2,2,0,0,0,0,0,0,0,2,2,0.142180095,0.142180095,0,0,0,0,0,0,Winter-2017
2018-01-15,Recwet,0,0,1,0,0,0,0,0,-3.888888889,48,99.92720971,6.24,1.666666667,-9.444444444,50,0,14.01666667,Monday,2018,1,15,Winter,15,15,yes,Jan,2018,2017,1,0,0,1,0,0,0,0,0,1,1,0.071343639,0,0,0.071343639,0,0,0,0,Winter-2017
2018-01-20,Recwet,0.6,0.033333333,0.066666667,0,0.1,0,0,0.2,3.888888889,63,98.8097587,10.72,12.77777778,-5,310,0,13.9,Saturday,2018,1,20,Winter,20,20,yes,Jan,2018,2017,30,18,1,2,0,3,0,0,6,24,30,2.158273381,1.294964029,0.071942446,0.143884892,0,0.215827338,0,0,Winter-2017
2018-01-21,Recwet,0.04,0.016,0.368,0.04,0.016,0,0.048,0.472,8.888888889,70,99.01293161,6.72,18.33333333,-1.111111111,240,0,13.88333333,Sunday,2018,1,21,Winter,21,21,yes,Jan,2018,2017,125,5,2,46,5,2,0,6,59,66,125,9.003601443,0.360144058,0.144057623,3.313325331,0.360144058,0.144057623,0,0.432172869,Winter-2017
2018-01-22,Recwet,0.105263158,0.010526316,0.326315789,0.010526316,0,0,0.105263158,0.442105263,10.55555556,73,98.77589655,12.8,17.22222222,3.333333333,170,0,13.85,Monday,2018,1,22,Winter,22,22,yes,Jan,2018,2017,95,10,1,31,1,0,0,10,42,53,95,6.859205776,0.722021661,0.072202166,2.238267148,0.072202166,0,0,0.722021661,Winter-2017
2018-01-23,Recwet,0.142857143,0,0.285714286,0,0.142857143,0,0,0.428571429,12.22222222,63,97.69230769,26.72,19.44444444,4.444444444,250,1.016,13.83333333,Tuesday,2018,1,23,Winter,23,23,yes,Jan,2018,2017,7,1,0,2,0,1,0,0,3,4,7,0.506024097,0.072289157,0,0.144578313,0,0.072289157,0,0,Winter-2017
2018-01-24,Recwet,0,0,0,0,0.333333333,0,0,0.666666667,5,54,98.67431009,14.08,10.55555556,-1.111111111,320,0,13.8,Wednesday,2018,1,24,Winter,24,24,yes,Jan,2018,2017,3,0,0,0,0,1,0,0,2,1,3,0.217391304,0,0,0,0,0.072463768,0,0,Winter-2017
2019-01-01,Recwet,0.075,0,0.525,0.05,0,0,0.15,0.2,13.88888889,78,98.47113718,13.6,18.88888889,8.888888889,210,0.0254,14.25,Tuesday,2019,1,1,Winter,1,1,yes,Jan,2019,2018,40,3,0,21,2,0,0,6,8,32,40,2.807017544,0.210526316,0,1.473684211,0.140350877,0,0,0.421052632,Winter-2018
2019-01-02,Recwet,0,0,0,0,0,0,1,0,8.888888889,82,98.91134515,8.96,10.55555556,6.666666667,120,0.254,14.23333333,Wednesday,2019,1,2,Winter,2,2,yes,Jan,2019,2018,1,0,0,0,0,0,0,1,0,1,1,0.070257611,0,0,0,0,0,0,0.070257611,Winter-2018
2019-01-03,Recwet,0,0.5,0,0,0,0,0,0.5,10,97,98.47113718,5.28,13.33333333,6.666666667,210,0.9906,14.21666667,Thursday,2019,1,3,Winter,3,3,yes,Jan,2019,2018,4,0,2,0,0,0,0,0,2,2,4,0.281359906,0,0.140679953,0,0,0,0,0,Winter-2018
2019-01-05,Recwet,0,0,0.25,0,0,0,0,0.75,11.66666667,63,97.59072124,22.56,16.11111111,6.666666667,290,0,14.18333333,Saturday,2019,1,5,Winter,5,5,yes,Jan,2019,2018,4,0,0,1,0,0,0,0,3,1,4,0.282021152,0,0,0.070505288,0,0,0,0,Winter-2018
2019-01-06,Recwet,0,0,0.5,0,0,0,0,0.5,12.22222222,57,98.77589655,11.2,18.88888889,5.555555556,320,0,14.18333333,Sunday,2019,1,6,Winter,6,6,yes,Jan,2019,2018,4,0,0,2,0,0,0,0,2,2,4,0.282021152,0,0,0.141010576,0,0,0,0,Winter-2018
2019-01-08,Recwet,0.054347826,0.032608696,0.423913043,0.217391304,0,0,0,0.27173913,12.77777778,77,98.47113718,14.88,18.33333333,6.666666667,230,0,14.15,Tuesday,2019,1,8,Winter,8,8,yes,Jan,2019,2018,92,5,3,39,20,0,0,0,25,67,92,6.501766784,0.35335689,0.212014134,2.756183746,1.413427562,0,0,0,Winter-2018
2019-01-09,Recwet,0,0,0.5,0,0.5,0,0,0,7.777777778,38,97.99706706,24,13.33333333,1.666666667,280,0,14.13333333,Wednesday,2019,1,9,Winter,9,9,yes,Jan,2019,2018,2,0,0,1,0,1,0,0,0,2,2,0.141509434,0,0,0.070754717,0,0.070754717,0,0,Winter-2018
2019-01-10,Recwet,1,0,0,0,0,0,0,0,0,46,98.60658579,16.16,3.888888889,-4.444444444,290,0,14.11666667,Thursday,2019,1,10,Winter,10,10,yes,Jan,2019,2018,1,1,0,0,0,0,0,0,0,1,1,0.070838253,0.070838253,0,0,0,0,0,0,Winter-2018
2019-01-11,Recwet,0,0,0,0,0.5,0,0,0.5,0,52,99.24996667,3.68,6.666666667,-7.222222222,60,0,14.1,Friday,2019,1,11,Winter,11,11,yes,Jan,2019,2018,6,0,0,0,0,3,0,0,3,3,6,0.425531915,0,0,0,0,0.212765957,0,0,Winter-2018
2019-01-16,Recwet,0,0,0,0.5,0,0,0,0.5,3.333333333,72,98.94520731,10.56,11.11111111,-4.444444444,310,0,14,Wednesday,2019,1,16,Winter,16,16,yes,Jan,2019,2018,2,0,0,0,1,0,0,0,1,1,2,0.142857143,0,0,0,0.071428571,0,0,0,Winter-2018
2019-01-18,Recwet,0.958333333,0,0,0,0,0,0,0.041666667,7.777777778,87,98.64044794,7.36,13.33333333,2.222222222,320,0,13.95,Friday,2019,1,18,Winter,18,18,yes,Jan,2019,2018,24,23,0,0,0,0,0,0,1,23,24,1.720430108,1.64874552,0,0,0,0,0,0,Winter-2018
2019-01-19,Recwet,0.676470588,0.088235294,0,0.088235294,0.029411765,0,0,0.117647059,8.888888889,89,98.23410212,13.28,12.22222222,5.555555556,180,1.6764,13.93333333,Saturday,2019,1,19,Winter,19,19,yes,Jan,2019,2018,34,23,3,0,3,1,0,0,4,30,34,2.440191388,1.650717704,0.215311005,0,0.215311005,0.071770335,0,0,Winter-2018
2019-01-20,Recwet,0,0,0.75,0,0.25,0,0,0,4.444444444,60,97.08278896,28.16,13.88888889,-5,310,0.3048,13.9,Sunday,2019,1,20,Winter,20,20,yes,Jan,2019,2018,4,0,0,3,0,1,0,0,0,4,4,0.287769784,0,0,0.215827338,0,0.071942446,0,0,Winter-2018
2019-01-21,Recwet,0,0,0.5,0,0,0,0,0.5,-5,33,99.35155313,14.08,-0.555555556,-10,360,0,13.88333333,Monday,2019,1,21,Winter,21,21,yes,Jan,2019,2018,4,0,0,2,0,0,0,0,2,2,4,0.288115246,0,0,0.144057623,0,0,0,0,Winter-2018
2019-01-23,Recwet,0.333333333,0,0,0,0,0,0,0.666666667,7.777777778,72,99.21610452,6.4,15,0.555555556,190,0.1524,13.83333333,Wednesday,2019,1,23,Winter,23,23,yes,Jan,2019,2018,3,1,0,0,0,0,0,0,2,1,3,0.21686747,0.072289157,0,0,0,0,0,0,Winter-2018
2019-01-24,Recwet,1,0,0,0,0,0,0,0,8.333333333,77,97.38754833,24.16,16.11111111,0,180,2.2352,13.8,Thursday,2019,1,24,Winter,24,24,yes,Jan,2019,2018,1,1,0,0,0,0,0,0,0,1,1,0.072463768,0.072463768,0,0,0,0,0,0,Winter-2018
2019-01-25,Recwet,0,0,1,0,0,0,0,0,2.222222222,55,98.64044794,11.04,7.777777778,-3.333333333,300,0,13.78333333,Friday,2019,1,25,Winter,25,25,yes,Jan,2019,2018,1,0,0,1,0,0,0,0,0,1,1,0.072551391,0,0,0.072551391,0,0,0,0,Winter-2018
2019-01-26,Recwet,1,0,0,0,0,0,0,0,1.666666667,51,98.94520731,4.8,8.333333333,-5.555555556,280,0,13.75,Saturday,2019,1,26,Winter,26,26,yes,Jan,2019,2018,1,1,0,0,0,0,0,0,0,1,1,0.072727273,0.072727273,0,0,0,0,0,0,Winter-2018
2019-01-28,Recwet,0.2,0.4,0,0.2,0,0,0,0.2,6.111111111,56,98.23410212,8.96,10.55555556,1.111111111,290,0,13.7,Monday,2019,1,28,Winter,28,28,yes,Jan,2019,2018,5,1,2,0,1,0,0,0,1,4,5,0.364963504,0.072992701,0.145985401,0,0.072992701,0,0,0,Winter-2018
2019-01-30,Recwet,0,0,1,0,0,0,0,0,-0.555555556,44,98.53886149,16.96,6.111111111,-7.777777778,280,0,13.63333333,Wednesday,2019,1,30,Winter,30,30,yes,Jan,2019,2018,2,0,0,2,0,0,0,0,0,2,2,0.146699267,0,0,0.146699267,0,0,0,0,Winter-2018
2019-01-31,Recwet,0,0,1,0,0,0,0,0,-2.777777778,46,99.41927743,8.64,3.333333333,-8.888888889,220,0,13.61666667,Thursday,2019,1,31,Winter,31,31,yes,Jan,2019,2018,1,0,0,1,0,0,0,0,0,1,1,0.073439412,0,0,0.073439412,0,0,0,0,Winter-2018
2020-01-02,Recwet,0,0,0,0,0,0,0.333333333,0.666666667,6.111111111,75,98.33568857,12,10.55555556,1.666666667,250,0.7366,14.23333333,Thursday,2020,1,2,Winter,2,2,yes,Jan,2020,2019,3,0,0,0,0,0,0,1,2,1,3,0.210772834,0,0,0,0,0,0,0.070257611,Winter-2019
2020-01-04,Recwet,0,1,0,0,0,0,0,0,9.444444444,82,97.55685909,20.96,15.55555556,3.333333333,290,0.4826,14.2,Saturday,2020,1,4,Winter,4,4,yes,Jan,2020,2019,1,0,1,0,0,0,0,0,0,1,1,0.070422535,0,0.070422535,0,0,0,0,0,Winter-2019
2020-01-05,Recwet,0,0,0,0,0,0,0.142857143,0.857142857,5,54,98.64044794,16.96,10,-0.555555556,300,0,14.18333333,Sunday,2020,1,5,Winter,5,5,yes,Jan,2020,2019,7,0,0,0,0,0,0,1,6,1,7,0.493537015,0,0,0,0,0,0,0.070505288,Winter-2019
2020-01-06,Recwet,0,0,0.5,0,0,0,0.25,0.25,6.666666667,50,98.64044794,9.28,14.44444444,-1.666666667,300,0,14.18333333,Monday,2020,1,6,Winter,6,6,yes,Jan,2020,2019,4,0,0,2,0,0,0,1,1,3,4,0.282021152,0,0,0.141010576,0,0,0,0.070505288,Winter-2019
2020-01-24,Recwet,0.5,0,0,0,0,0,0,0.5,8.888888889,92,98.64044794,13.6,15,2.222222222,300,3.3782,13.8,Friday,2020,1,24,Winter,24,24,yes,Jan,2020,2019,2,1,0,0,0,0,0,0,1,1,2,0.144927536,0.072463768,0,0,0,0,0,0,Winter-2019
2020-01-25,Recwet,0,0.166666667,0.166666667,0,0,0,0.166666667,0.5,7.222222222,72,98.03092921,14.08,12.77777778,1.111111111,280,0.0762,13.78333333,Saturday,2020,1,25,Winter,25,25,yes,Jan,2020,2019,6,0,1,1,0,0,0,1,3,3,6,0.435308344,0,0.072551391,0.072551391,0,0,0,0.072551391,Winter-2019
2020-01-26,Recwet,0,0,0.6,0,0,0,0,0.4,3.888888889,63,98.23410212,11.2,10,-2.222222222,300,0,13.75,Sunday,2020,1,26,Winter,26,26,yes,Jan,2020,2019,5,0,0,3,0,0,0,0,2,3,5,0.363636364,0,0,0.218181818,0,0,0,0,Winter-2019
2020-01-27,Recwet,0,0,0.5,0,0,0,0.25,0.25,5,79,97.8954806,7.52,9.444444444,0.555555556,300,0.0508,13.71666667,Monday,2020,1,27,Winter,27,27,yes,Jan,2020,2019,4,0,0,2,0,0,0,1,1,3,4,0.291616039,0,0,0.145808019,0,0,0,0.07290401,Winter-2019
2020-01-28,Recwet,0,0,0,0,0,0,0.5,0.5,6.111111111,60,98.20023997,6.88,10.55555556,1.666666667,10,0,13.7,Tuesday,2020,1,28,Winter,28,28,yes,Jan,2020,2019,2,0,0,0,0,0,0,1,1,1,2,0.145985401,0,0,0,0,0,0,0.072992701,Winter-2019
2020-01-29,Recwet,0,0,0.4,0.2,0,0,0.2,0.2,3.333333333,64,98.53886149,6.88,8.888888889,-2.222222222,60,0,13.66666667,Wednesday,2020,1,29,Winter,29,29,yes,Jan,2020,2019,5,0,0,2,1,0,0,1,1,4,5,0.365853658,0,0,0.146341463,0.073170732,0,0,0.073170732,Winter-2019
2020-01-30,Recwet,0,0,0.75,0,0,0,0,0.25,5.555555556,64,98.91134515,9.44,9.444444444,1.111111111,60,0,13.63333333,Thursday,2020,1,30,Winter,30,30,yes,Jan,2020,2019,4,0,0,3,0,0,0,0,1,3,4,0.293398533,0,0,0.2200489,0,0,0,0,Winter-2019
2021-01-01,Recwet,0,0,0.5,0,0,0,0,0.5,6.666666667,0,99.18224237,18.72,10.55555556,2.222222222,270s,0.762,14.25,Friday,2021,1,1,Winter,1,1,yes,Jan,2021,2020,4,0,0,2,0,0,0,0,2,2,4,0.280701754,0,0,0.140350877,0,0,0,0,Winter-2020
2021-01-03,Recwet,0,0.2,0,0,0,0,0.2,0.6,8.333333333,0,98.03092921,7.36,10,6.111111111,310,0.7366,14.21666667,Sunday,2021,1,3,Winter,3,3,yes,Jan,2021,2020,5,0,1,0,0,0,0,1,3,2,5,0.351699883,0,0.070339977,0,0,0,0,0.070339977,Winter-2020
2021-01-04,Recwet,0,0,0,0,0,0,1,0,5.555555556,0,98.36955073,5.6,10.55555556,0,290,0,14.2,Monday,2021,1,4,Winter,4,4,yes,Jan,2021,2020,1,0,0,0,0,0,0,1,0,1,1,0.070422535,0,0,0,0,0,0,0.070422535,Winter-2020
2021-01-05,Recwet,0,0,1,0,0,0,0,0,5,0,98.09865351,4.8,11.11111111,-1.666666667,320,0,14.18333333,Tuesday,2021,1,5,Winter,5,5,yes,Jan,2021,2020,4,0,0,4,0,0,0,0,0,4,4,0.282021152,0,0,0.282021152,0,0,0,0,Winter-2020
2018-01-27,roof,0,0,1,0,0,0,0,0,7.777777778,67,99.96107186,4.8,12.77777778,2.222222222,200,0.127,13.71666667,Saturday,2018,1,27,Winter,27,27,yes,Jan,2018,2017,1,0,0,1,0,0,0,0,0,1,1,0.07290401,0,0,0.07290401,0,0,0,0,Winter-2017
2019-01-01,roof,0.055555556,0,0.166666667,0,0,0,0.166666667,0.611111111,13.88888889,78,98.47113718,13.6,18.88888889,8.888888889,210,0.0254,14.25,Tuesday,2019,1,1,Winter,1,1,yes,Jan,2019,2018,18,1,0,3,0,0,0,3,11,7,18,1.263157895,0.070175439,0,0.210526316,0,0,0,0.210526316,Winter-2018
2019-01-02,roof,0,0,0.333333333,0,0,0,0.166666667,0.5,8.888888889,82,98.91134515,8.96,10.55555556,6.666666667,120,0.254,14.23333333,Wednesday,2019,1,2,Winter,2,2,yes,Jan,2019,2018,6,0,0,2,0,0,0,1,3,3,6,0.421545668,0,0,0.140515223,0,0,0,0.070257611,Winter-2018
